2583	10.2307/457898	William Leonard Schwartz	Some Twentieth Century Arts Poétiques
1881	10.2307/458542	Elizabeth M. Nugent	Johannes Stamler's Dyalogus
2411	10.2307/458543	Joseph G. Fucilla	A Manuscript Imitation of Tansillo's Lagrime di San Pietro
2186	10.2307/458540	Irving Linn	If All the Sky Were Parchment
1836	10.2307/458541	Jefferson B. Fletcher	Dante's "La Petra"
1669	10.2307/458546	Edward L. Parker	The Cursus in Sir Thomas Browne
1727	10.2307/458547	William Leonard Schwartz	Light on Molière in 1664 from Le Second Registre de la Thorillière
1739	10.2307/458544	Don Cameron Allen	Science and Invention in Greene's Prose
1869	10.2307/458545	Alwin Thaler	Shakespeare on Style, Imagination, and Poetry
2019	10.2307/458548	Kathleen M. Lynch	Congreve's Irish Friend, Joseph Keally
2196	10.2307/458549	Leo Shapiro	Lucretian "Domestic Melancholy" and the Tradition of Vergilian "Frustration"
8512	10.2307/1261413	Matthew Bailey	Oral Composition in the Medieval Spanish Epic
3685	10.2307/459499		Front Matter
4129	10.2307/459498		Meeting of the Executive Council
3956	10.2307/459497	Hoxie N. Fairchild	A Communication to the Editor
3773	10.2307/459496	J. S. Weld	The Complaint of Britomart: Word-Play and Symbolism
3943	10.2307/459495	James R. Kreuzer	The Dreamer in the Book of the Duchess
3585	10.2307/459494	Waldo F. McNeir	Reconstructing the Conclusion of John of Bordeaux
3622	10.2307/459493	Paul Fussell, Jr.	William Kenrick's "Courtesy" Book
4112	10.2307/459492	John Robert Moore	Gildon's Attack on Steele and Defoe in the Battle of the Authors
3615	10.2307/459491	Joan Greenberg	Guillaume le Clerc and Alan of Galloway
3623	10.2307/459490	Edith G. Kern	The Gardens in the Decameron Cornice
8871	10.2307/1261410	Carlos J. Alonso	Editor's Column: Having a Spine. Facing the Crisis in Scholarly Publishing
8699	10.2307/1261411	Anne Mallory	Burke, Boredom, and the Theater of Counterrevolution
6223	10.2307/1261431	Michael P. Predmore	The Structure of "Platero y Yo"
6072	10.2307/461115		Professional Notes and Comment
5770	10.2307/461114	H. Rudolf Vaget | Ernst Fedor Hoffmann	Thomas Mann's "Gladius Dei" Once Again
5214	10.2307/461117		Volume Information
5918	10.2307/461116		Back Matter
6416	10.2307/461111	Florence Howe | Laura Morlock | Richard Berk	The Status of Women in Modern Language Departments: A Report of the Modern Language Association Commission on the Status of Women in the Profession
5971	10.2307/461110	Garland Cannon	Bilingual Problems and Developments in the United States
6122	10.2307/461113	Patrick Cullen	Marvell's "Little T. C."
5920	10.2307/461112	John Hurt Fisher	Report of the Executive Secretary
4976	10.2307/461119	Morris Bishop	Research and Reward
5176	10.2307/461118		Front Matter
8281	10.2307/1261417	Ruth-Ellen Boetcher Joeres	Elusive Theory and Illusive Practice? Editing "Signs"
280	10.2307/456078		Ce Est de la Naissence .I. Chevalier Vaillant, le Chevalier le Cisne, Qui Dex par Ama Tant
221	10.2307/456079		Prose Version of the Ms. 781 (Bib. Nat., F. Fr.)
340	10.2307/456074		Volume Information
128	10.2307/456075		Front Matter
325	10.2307/456076	Henry Alfred Todd	Prefatory Note
290	10.2307/456077	Henry Alfred Todd	Introduction
8411	10.2307/1261414	Kathryn Schwarz	Chastity, Militant and Married: Cavendish's Romance, Milton's Masque
8274	10.2307/1261415	Charlotte Sussman	"Islanded in the World": Cultural Memory and Human Mobility in "The Last Man"
275	10.2307/456113	C. von Klenze	Lenau's Nature Sense
85	10.2307/456112	R. Clyde Food	Malay Words in English
70	10.2307/456111		The Central Division of the Modern Language Association of America
155	10.2307/456110		Constitution of the Modern Language Association of America
357	10.2307/456117		Constitution of the Central Division of the Modern Language Association of America
284	10.2307/456116	G. L. Swiggett	Steinmar von Klingnau
298	10.2307/456115	Atkinson Jenkins	Notes on Syllabication-Its Importance in Teaching French Pronunciation
150	10.2307/456114	F. H. Wilkins	On the Old High German Hildebrandslied
158	10.2307/456119	George A. Hench	Gothic guƿ
146	10.2307/456118	Percy B. Burnett	The Language of Carlyle as Affected by the German
4756	10.2307/460530	James O. Crosby	Quevedo and the Court of Philip III: Neglected Satirical Letters and New Biographical Data
4396	10.2307/460531	Robert J. Nelson	Pierre Corneille's L'Illusion Comique: The Play as Magic
4503	10.2307/460532	Nan Carpenter	Spenser and Timotheus: A Musical Gloss on E. K.'s Gloss
4352	10.2307/460533	Peter Boyd-Bowman	The Regional Origins of the Earliest Spanish Colonists of America
4704	10.2307/460534	J. Mitchell Morse	More Early Vestiges of Ulysses
4249	10.2307/460535	Paul M. Zall	Old Knight Revisited
4263	10.2307/460536		Back Matter
5068	10.2307/460537	Robert E. Diamond	Theme as Ornament in Anglo-Saxon Poetry
4773	10.2307/460538	Norma Louise Hutman	Universality and Unity in the Lazarillo de Tormes
5026	10.2307/460539	Hans P. Guth	Allegorical Implications of Artifice in Spenser's Faerie Queene
7490	10.2307/462978		Front Matter
7732	10.2307/462979		Program
8076	10.2307/462972	Daniel A. Harris | Wendell V. Harris | Tricia Lootens	Felicia Hemans
7423	10.2307/462973	Rachel Hadas | Z. Bart Thornton	The Contemporary Elegy
7864	10.2307/462970	Stuart Peterfreund | François Rigolot	The Mass and the Eucharist in Rabelais
7361	10.2307/462971	Lisa Hermsen	Rhetoric in Euripides's Hecuba
8090	10.2307/462976		Abstracts
7796	10.2307/462977		Back Matter
7892	10.2307/462974	Robert A. Segal | Robert F. Fleissner | Lee Oser | David Spurr	Eliot, Joyce, Lévy-Bruhl
7354	10.2307/462975		Professional Notes and Comment
1148	10.2307/457309	Antony Constans	An Unpublished Criticism of Voltaire's Eryphile
1443	10.2307/457308	Henry E. Haxo	Pierre Bayle and His Literary Taste
1316	10.2307/457305	Louis I. Bredvold	The Sources Used by Davies in Nosce Teipsum
1517	10.2307/457304	Walter L. Bullock	The Genesis of the English Sonnet Form
1128	10.2307/457307	Frank G. Hubbard	The Readings of the First Quarto of Hamlet
1138	10.2307/457306	Hazelton Spencer	Hamlet under the Restoration
1387	10.2307/457301		Back Matter
1609	10.2307/457300		Acts of the Executive Council
1524	10.2307/457303	L. B. Hessler	The Latin Epigram of the Middle English Period
1384	10.2307/457302	J. W. Rankin	The Hymns of St. Godric
8256	10.2307/823195		Front Matter
1478	10.2307/457240	Herbert L. Creek	Rising and Falling Rhythm in English Verse
1380	10.2307/457241	R. E. Neil Dodge	Spenser's Imitations from Ariosto-Addenda
1324	10.2307/457242	Elbert N. S. Thompson	War Journalism Three Hundred Years Ago
1488	10.2307/457243	Harry Glicksman	The Editions of Milton's History of Britain
1174	10.2307/457244	Alwin Thaler	The Elizabethan Dramatic Companies
1204	10.2307/457245	William Caxton | W. W. Greg	The Early Printed Editions of the Canterbury Tales
1082	10.2307/457246	J. Leslie Hotson	Colfox vs. Chauntecleer
1303	10.2307/457247	S. Foster Damon	Chaucer and Alchemy
1118	10.2307/457248	Tempe E. Allison	The Paternoster Play and the Origin of the Vices
1391	10.2307/457249	Claude L. Finney	Drayton's Endimion and Phœbe and Keats's Endymion
8712	10.2307/463289	Susan Scheckel	Abstract of "Re-Membering a Nation Divided: War, Tourism, and the Making of the Modern Citizen"
7107	10.2307/462398		Back Matter
6859	10.2307/462399		Front Matter
6725	10.2307/462396		Front Matter
6669	10.2307/462397		Program of the 1987 Convention of the Modern Language Association of America
6820	10.2307/462394		Professional Notes and Comment
6677	10.2307/462395		Back Matter
7108	10.2307/462392		Reports of the Regional Modern Language Associations
6560	10.2307/462393		Constitution of the Modern Language Association of America
6707	10.2307/462390		Front Matter
6612	10.2307/462391		Procedures for Organizing Meetings for the MLA Convention and Policies for MLA Divisions and Discussion Groups
7775	10.2307/463379	David Mikics | Cary Nelson	Minority Candidates in the Job Market
7712	10.2307/463378	Max Oppenheimer, Jr. | David L. Sedley	Criticism and Humanness
7780	10.2307/463373	Elaine Showalter	Presidential Address 1998: Regeneration
7714	10.2307/463372	Linda Hutcheon	Guest Column: Academic Free Trade? One Canadian's View of the MLA
7383	10.2307/463371		Front Matter
7388	10.2307/463370		Back Matter
7637	10.2307/463377	Yael S. Feldman	Postcolonial Memory, Postmodern Intertextuality: Anton Shammas's Arabesques Revisited
7845	10.2307/463376	Nicola Nixon	Men and Coats; Or, The Politics of the Dandiacal Body in Melville's "Benito Cereno"
7973	10.2307/463375	Paul Youngquist	De Quincey's Crazy Body
7413	10.2307/463374	Yves Bonnefoy	Igitur and the Photographer
6964	10.2307/462028		Professional Notes and Comment
7168	10.2307/462029		Back Matter
8932	10.2307/463273	Leah S. Marcus	Confessions of a Reformed Uneditor (II)
6599	10.2307/462020	John Mosier | Terry J. Peavler	Fiction and Film
7213	10.2307/462021	Donald C. Freeman	Preunderstanding To Autumn
7094	10.2307/462022		Professional Notes and Comment
6717	10.2307/462023		Back Matter
7070	10.2307/462024		Front Matter
6935	10.2307/462025		Procedures for Organizing Meetings for the MLA Convention and Policies for MLA Divisions and Discussion Groups
6692	10.2307/462026		Reports of the Regional Modern Language Associations
6482	10.2307/462027		Constitution of the Modern Language Association of America
5108	10.2307/461285	J. Rodríguez Puértolas	Un aspecto olvidado en el realismo del Poema de Mio Cid
5029	10.2307/461284	T. McAlindon	Yeats and the English Renaissance
4862	10.2307/461287	Ferdinando D. Maurino	Di Giacomo's Uocchie de suonno, nire: A Modern Villanella Theme
5405	10.2307/461286	Sturgis E. Leavitt	Spanish Comedias as Pot Boilers
5422	10.2307/461281	Herbert Lehnert	Note on Mann's Der Tod in Venedig and the Odyssey
4975	10.2307/461280	Rae Blanchard	Richard Steele and William Lord Cowper: New Letters
5067	10.2307/461283		Front Matter
4901	10.2307/461282		Back Matter
8942	10.2307/463530		Professional Notes and Comment
5095	10.2307/461289	Will L. McLendon	Giraudoux and the Impossible Couple
5266	10.2307/461288	Jean-Jacques Demorest	Pascal et le déséquilibre
1808	10.2307/458049	George W. Whiting	Volpone, Herr Von Fuchs, and Les Heritiers Rabourdin
2144	10.2307/458048	Jean Canu	Les Tableaux de La France
1695	10.2307/458047	Clarence D. Brenner	Henri IV on the French Stage in the Eighteenth Century
1957	10.2307/458046	Eugène E. Rovillian	Sur Le "Zadig" de Voltaire; Quelques Autres Influences
1840	10.2307/458045	H. Stanley Schwarz	Jacques Autreau, a Forgotten Dramatist
2178	10.2307/458044	Henry E. Haxo	Pierre Bayle et Voltaire Avant Les Lettres Philosophiques
1799	10.2307/458043	Henry M. Martin	The Perseus Myth in Lope de Vega and Calderon with Some Reference to Their Sources
2202	10.2307/458042	Walter L. Bullock	A Cinquecento Meaning of the Word Romanzo
2190	10.2307/458041	Samuel F. Will	The Dedication and Rededication of Ronsard's Hymne de La Mort
2467	10.2307/458040	Joseph E. Gillet | Edwin B. Williams	Tragedia de Los Amores de Eneas y de La Reyna Dido
8229	10.2307/463533		Volume Information
8370	10.2307/823193		Abstracts
8937	10.2307/823192		Professional Notes and Comment
8385	10.2307/823191	Werner Sollors	Cooperation between English and Foreign Languages in the Area of Multilingual Literature
8801	10.2307/823190	Mary Louise Pratt	What's Foreign and What's Familiar?
9006	10.2307/823197	Julio Ortega | Christopher Conway	Transatlantic Translations
8127	10.2307/823196	Djelal Kadir	Introduction: America and Its Studies
2435	10.2307/457938		Acts of the Executive Council
1833	10.2307/457939		Back Matter
2362	10.2307/457936	Aaron Schaffer	Parnassian Poetry on the Franco-Prussian War
2231	10.2307/457937	Charles E. Koëlla	C.-F. Ramuz: A la Recherche de l'Ame Primitive
1801	10.2307/457934	Clarence R. Decker	Balzac's Literary Reputation in Victorian Society
2121	10.2307/457935	Gilbert M. Fess	Balzac and the Poets
2294	10.2307/457932	Fernand Baldensperger	Toujours le Voyage de Chateaubriand aux Etats-Unis: Entre Baltimore et New York
1653	10.2307/457933	Alexandre Soumet | S. Irving Stone	Rachel and Soumet's Jeanne d'Arc
1984	10.2307/457930	Ira O. Wade	The Epître à Uranie
1887	10.2307/457931	William C. Holbrook	The Young Widow in Eighteenth Century French Comedy
6175	10.2307/460888	Stanley Brodwin	Melville's Clarel Continued
6301	10.2307/460889	Thomas R. Preston	Johnson's Rasselas Continued
2586	10.2307/458229	W. W. Greg	Henry VI and the Contention Plays
1698	10.2307/458228	Roland M. Smith	Una and Duessa
2058	10.2307/458223	Allan Griffith Chester	Thomas Churchyard's Pension
2335	10.2307/458222	Hope Emily Allen	The Three Daughters of Deorman
2295	10.2307/458221	H. Chonon Berkowitz	Un Joven de Provecho: An Unpublished Play by B. Pérez Galdós
2262	10.2307/458220	Hill Shine	Carlyle and the German Philosophy Problem during the Year 1826-1827
1896	10.2307/458227	J. M. Purcell	The Date of Spenser's Mutabilitie Cantos
1925	10.2307/458226	Charles W. Lemmi	Astery's Transformation in Muiopotmos
1921	10.2307/458225	Bernard Freyd | Frederick M. Padelford	Spenser or Anthony Munday?-A Note on the Axiochus
1931	10.2307/458224	Zaidee E. Green	Theophrastus and Hall: A Correction
965	10.2307/456683	Karl Young	Observations on the Origin of the Mediæval Passion-Play
898	10.2307/456682	Stanley Leman Galpin	On the Sources of Guillaume de Deguileville's Pèlerinage de L'ame
1015	10.2307/456681	J. P. Wickersham Crawford	Un Hijo que Negó á su Padre
848	10.2307/456680	Herbert E. Cory	The Golden Age of the Spenserian Pastoral
654	10.2307/456687	Edward A. Allen	English Doublets
581	10.2307/456686	John W. Cunliffe	Elizabeth Barrett's Influence on Browning's Poetry
765	10.2307/456685		Back Matter
772	10.2307/456684	John C. Ransmeier	Uhland's Fortunat and the Histoire de Fortunatus et de Ses Enfans
651	10.2307/456689	Frank G. Hubbard	The Undergraduate Curriculum in English Literature
366	10.2307/456688	Milton A. Buchanan	Segismundo's Soliloquy on Liberty in Calderon's La Vida es Sueño
3842	10.2307/459798	Jacob D. Wigod	The Meaning of Endymion
4189	10.2307/459799	Harold Jantz	The Place of the "Eternal-Womanly" in Goethe's Faust Drama
3879	10.2307/459794	Joseph Schiffman	Edward Bellamy's Religious Thought
3813	10.2307/459795	James K. Robinson	A Neglected Phase of the Aesthetic Movement: English Parnassianism
3690	10.2307/459796	Van Akin Burd	Another Light on the Writing of Modern Painters
3976	10.2307/459797	John E. Jordan	De Quincey on Wordsworth's Theory of Diction
4070	10.2307/459790	Joseph E. Duncan	The Revival of Metaphysical Poetry, 1872-1912
4209	10.2307/459791	Carl J. Weber	Henry James and His Tiger-Cat
4117	10.2307/459792	Burdett Gardner	An Apology for Henry James's "Tiger-Cat"
3888	10.2307/459793	Robert G. Mead, Jr.	Manuel González Prada: Peruvian Judge of Spain
4312	10.2307/460198	Robert Stanton	Hawthorne, Bunyan, and the American Romances
4214	10.2307/459578	Anna J. Mill	The York Plays of the Dying, Assumption, and Coronation of Our Lady
4068	10.2307/459579	Mary E. Dichmann	Characterization in Malory's Tale of Arthur and Lucius
4595	10.2307/460199	Gordon S. Haight	Dickens and Lewes
3737	10.2307/459570	Alan Lang Strout	James Hogg's "Chaldee Manuscript"
3923	10.2307/459571	Lodwick Hartley	Cowper and the Evangelicals: Notes on Early Biographical Interpretations
4063	10.2307/459572	Joyce Hemlow	Fanny Burney and the Courtesy Books
3600	10.2307/459573	Robert D. Mayo	Gothic Romance in the Magazines
4037	10.2307/459574	Frank M. Chambers	Pascal's Montaigne
3934	10.2307/459575	Curtis C. D. Vail	Lessing's Attitude toward Storm and Stress
4087	10.2307/459576	Henry W. Hoge	Notes on the Sources and the Autograph Manuscript of Lope de Vega's el Príncipe Despeñado
4151	10.2307/459577	Bertrand Evans	The Brevity of Friar Laurence
4495	10.2307/460192	Joseph Frank	Major Barbara-Shaw's "Divine Comedy"
3969	10.2307/2699009		Honorary Members of the Modern Language Association of America
4080	10.2307/2699008		Foreign Language Entrance and Degree Requirements
4631	10.2307/460193	Heinz Bluhm	Nietzsche's Final View of Luther and the Reformation
3940	10.2307/2699005		Foreign Language Offerings and Enrollments in Public High Schools
3632	10.2307/2699004		Foreign Language Teaching in College
3902	10.2307/2699007		Modern Foreign Languages in Teacher-Training Colleges
4173	10.2307/2699006		The Preparation of College FL Teachers
3912	10.2307/2699001		MLA Group and Section Numbers and Names, 1921-55
4507	10.2307/460190	Bernardo Gicovate	El Testamento Poético de Antonio Machado
